"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1981-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","670.0","0","70.5",",0","8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19810930","+,,0","19810930","+,,0","19810930","+,,0","1","","19810908",",,0","19810914","+,,0","8.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","39.4",",,0,08,","31.7",",0,14,+","","","28.1","0","28.1",",0","87.7",",,,0","44.4",",X","","","","","","","0",",,,0","19.75",",0","23.61",",,,0","15.88",",,,0","9948",",X","","","","","","","","","315",",X","","","","","","","","","","","16.1",",X"
"USW00094728","1981-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","670.0","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","","","19811020",",,0","19811031","+,,0","19811031","+,,0","2","","19811023",",,0","19811016",",,0","3.3",",0,20,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,23,","21.7",",0,16,","","","210.1","0","182.0",",0","88.5",",,,0","43.7",",X","","","","","","","0",",,,0","12.46",",0","16.47",",,,0","8.45",",,,0","9078",",X","","","","","","","","","293",",X","","","","","","","","","","","16.5",",X"
"USW00094728","1981-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","670.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","2",",0","0",",0","","","","","19811126",",,0","19811130","+,,0","19811130","+,,0","1","","19811106",",,0","19811102",",,0","-1.7",",0,26,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,06,","22.2",",0,02,","","","498.7","0","288.6",",0","43.1",",,,0","","","","","","","","","0",",,,0","8.71",",0","11.81",",,,0","5.61",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1981-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","670.0","0","0.0",",0","12",",0","7",",0","3",",0","0",",0","1",",0","0",",0","15",",0","2",",0","0",",0","0",",0","","","","","19811221","+,,0","19811216","+,,0","19811214",",,0","","","19811215",",,0","19811202",",,0","-6.7",",0,21,+","0",",T,0,16,+","36",",,0,14,","34.0",",,0,15,","14.4",",0,02,","","","989.7","0","491.0",",0","131.5",",,,0","","","","","","","","","54",",,,0","2.49",",0","4.94",",,,0","0.05",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","6",",0","3",",0","16",",0","3",",0","2",",0","26",",0","16",",0","0",",0","0",",0","","","","","19820118","+,,0","19820116","+,,0","19820113",",,0","","","19820104",",,0","19820104",",,0","-17.8",",0,18,+","152",",,0,16,+","147",",,0,13,","69.3",",,0,04,","14.4",",0,04,","","","1659.8","0","670.1",",0","164.1",",,,0","","","","","","","","","299",",,,0","-3.28",",0","0.30",",,,0","-6.86",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","20",",0","1",",0","0",",0","0",",0","","","","","19820226",",,0","19820225","+,,0","19820209",",,0","","","19820203",",,0","19820201",",,0","-7.2",",0,26,","0",",T,0,25,+","8",",,0,09,","29.2",",,0,03,","14.4",",0,01,","","","2121.2","0","461.4",",0","60.3",",,,0","","","","","","","","","11",",,,0","1.85",",0","5.35",",,,0","-1.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",X","13",",X","5",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","0",",X","0",",X","","","","","19820328",",,X","19820331","+,,X","19820304",",,X","1","","19820307",",,X","19820330",",,X","-5.6",",X,28,","0",",,X,31,+","18",",,X,04,","20.6",",,X,07,","15.6",",X,30,","","","2519.5","0","398.3",",X","65.1",",,,X","","","","","","","","","18",",,,X","5.49",",X","9.14",",,,X","1.84",",,,X","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","3.6","0","3.6",",0","8",",0","7",",0","3",",0","5",",0","1",",0","0",",0","5",",0","1",",0","6",",0","0",",0","","","","","19820407","+,,0","19820407",",,0","19820406",",,0","2","","19820403",",,0","19820425",",,0","-6.1",",0,07,+","229",",,0,07,","244",",,0,06,","47.2",",,0,03,","27.8",",0,25,","","","2753.0","0","233.5",",0","143.9",",,,0","","","","","","","","","244",",,,0","10.67",",0","15.78",",,,0","5.56",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","31.9","0","28.3",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19820512",",,0","19820531","+,,0","19820531","+,,0","2","","19820529",",,0","19820520",",,0","9.4",",0,12,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,29,","28.9",",0,20,","","","2797.0","0","44.0",",0","61.7",",,,0","","","","","","","","","0",",,,0","17.83",",0","22.26",",,,0","13.39",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","113.0","0","81.1",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","19820613",",,0","19820630","+,,0","19820630","+,,0","2","","19820613",",,0","19820616",",,0","11.1",",0,13,","0",",,0,30,+","0",",,0,30,+","41.9",",,0,13,","30.6",",0,16,","","","2818.7","0","21.7",",0","130.0",",,,0","","","","","","","","","0",",,,0","20.31",",0","24.15",",,,0","16.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","335.3","0","222.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","19820704","+,,0","19820731","+,,0","19820731","+,,0","3","","19820728",",,0","19820718",",,0","15.6",",0,04,+","0",",,0,31,+","0",",,0,31,+","55.4",",,0,28,","36.7",",0,18,","","","0.0","0","0.0",",0","79.9",",,,0","","","","","","","","","0",",,,0","25.50",",0","30.07",",,,0","20.94",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","477.9","0","142.6",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","19820829",",,0","19820831","+,,0","19820831","+,,0","3","","19820825",",,0","19820817",",,0","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,25,","31.7",",0,17,","","","3.1","0","3.1",",0","118.4",",,,0","","","","","","","","","0",",,,0","22.84",",0","27.25",",,,0","18.42",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","547.0","0","69.1",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","","","19820924",",,0","19820930","+,,0","19820930","+,,0","1","","19820902",",,0","19820912",",,0","12.2",",0,24,","0",",,0,30,+","0",",,0,30,+","10.9",",,0,02,","31.1",",0,12,","","","17.2","0","14.1",",0","45.0",",,,0","","","","","","","","","0",",,,0","20.17",",0","24.17",",,,0","16.16",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","566.2","0","19.2",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","19821023",",,0","19821031","+,,0","19821031","+,,0","","","19821025",",,0","19821006",",,0","3.3",",0,23,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,25,","27.2",",0,06,","","","147.6","0","130.4",",0","58.6",",,,0","","","","","","","","","0",",,,0","14.75",",0","18.81",",,,0","10.68",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","574.6","0","8.4",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","","","","","19821128",",,0","19821130","+,,0","19821130","+,,0","","","19821113",",,0","19821102",",,0","-2.8",",0,28,","0",",,0,30,+","0",",,0,30,+","40.9",",,0,13,","26.1",",0,02,","","","400.1","0","252.5",",0","87.5",",,,0","","","","","","","","","0",",,,0","10.20",",0","14.14",",,,0","6.25",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1982-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","574.6","0","0.0",",0","12",",0","5",",0","0",",0","3",",0","1",",0","0",",0","10",",0","3",",0","1",",0","0",",0","","","","","19821213",",,0","19821213",",,0","19821212",",,0","","","19821216",",,0","19821204",",,0","-8.3",",0,13,","76",",,0,13,","76",",,0,12,","11.4",",,0,16,","22.2",",0,04,","","","783.7","0","383.6",",0","37.3",",,,0","","","","","","","","","76",",,,0","5.96",",0","9.26",",,,0","2.66",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","8",",0","1",",0","2",",0","1",",0","0",",0","18",",0","6",",0","0",",0","0",",0","","","","","19830120","+,,0","19830117","+,,0","19830115",",,0","","","19830123",",,0","19830111",",,0","-11.1",",0,20,+","51",",,0,17,+","25",",,0,15,","42.7",",,0,23,","14.4",",0,11,","","","1309.3","0","525.6",",0","127.2",",,,0","","","","","","","","","48",",,,0","1.38",",0","4.23",",,,0","-1.47",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","6",",0","1",",0","14",",0","4",",0","0",",0","14",",0","4",",0","0",",0","0",",0","","","","","19830210",",,0","19830212",",,0","19830211",",,0","1","","19830211",",,0","19830203",",,0","-10.0",",0,10,","483",",,0,12,","318",",,0,11,","31.8",",,0,11,","15.0",",0,03,","","","1753.9","0","444.6",",0","81.8",",,,0","","","","","","","","","548",",,,0","2.46",",0","5.84",",,,0","-0.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","","","","","19830325","+,,0","19830331","+,,0","19830323","+,,0","1","","19830318",",,0","19830315",",,0","-3.9",",0,25,+","0",",,0,31,+","0",",T,0,23,+","78.7",",,0,18,","20.0",",0,15,","","","2116.2","0","362.3",",0","267.7",",,,0","","","","","","","","","0",",T,,0","6.65",",0","10.15",",,,0","3.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","9.7","0","9.7",",0","10",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","19830419",",,0","19830419",",,0","19830419",",,0","1","","19830410",",,0","19830428",",,0","1.1",",0,19,","0",",T,0,19,","20",",,0,19,","109.5",",,0,10,","29.4",",0,28,","","","2337.7","0","221.5",",0","356.1",",,,0","","","","","","","","","20",",,,0","11.27",",0","15.19",",,,0","7.35",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","18.1","0","8.4",",0","13",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","19830517",",,0","19830531","+,,0","19830531","+,,0","2","","19830530",",,0","19830503",",,0","5.0",",0,17,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,30,","26.1",",0,03,","","","2430.1","0","92.4",",0","117.0",",,,0","","","","","","","","","0",",,,0","15.62",",0","20.05",",,,0","11.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","159.6","0","141.5",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","19830610",",,0","19830630","+,,0","19830630","+,,0","2","","19830628",",,0","19830627",",,0","11.1",",0,10,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,28,","35.0",",0,27,","","","2432.1","0","2.0",",0","71.6",",,,0","","","","","","","","","0",",,,0","22.98",",0","28.04",",,,0","17.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","409.4","0","249.8",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","19830710",",,0","19830731","+,,0","19830731","+,,0","5","","19830721",",,0","19830715",",,0","16.1",",0,10,","0",",,0,31,+","0",",,0,31,+","57.4",",,0,21,","36.7",",0,15,","","","0.0","0","0.0",",0","86.2",",,,0","","","","","","","","","0",",,,0","26.39",",0","31.50",",,,0","21.28",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","628.6","0","219.2",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","19830814",",,0","19830831","+,,0","19830831","+,,0","2","","19830828",",,0","19830820",",,0","15.0",",0,14,","0",",,0,31,+","0",",,0,31,+","70.9",",,0,28,","35.6",",0,20,","","","0.0","0","0.0",",0","184.4",",,,0","","","","","","","","","0",",,,0","25.40",",0","29.91",",,,0","20.90",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","760.8","0","132.2",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","7",",0","","","","","19830924",",,0","19830930","+,,0","19830930","+,,0","1","","19830930",",,0","19830911",",,0","9.4",",0,24,","0",",,0,30,+","0",",,0,30,+","67.1",",,0,30,","37.2",",0,11,","","","19.7","0","19.7",",0","117.3",",,,0","","","","","","","","","0",",,,0","22.09",",0","26.94",",,,0","17.23",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1983-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","778.8","0","18.0",",0","10",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","19831030",",,0","19831031","+,,0","19831031","+,,0","1","","19831012",",,0","19831004",",,0","2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","86.4",",,0,12,","28.9",",0,04,","","","161.2","0","141.5",",0","219.2",",,,0","","","","","","","","","0",",,,0","14.35",",0","18.27",",,,0","10.43",",,,0","","","280",",X","","","","","315",",X","","","","","9.4",",X","","","","","15.4",",X","",""
"USW00094728","1983-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","778.8","0","0.0",",0","14",",0","7",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","","","19831113",",,0","19831130","+,,0","19831125",",,0","","","19831115",",,0","19831109",",,0","0.0",",0,13,","0",",,0,30,+","0",",T,0,25,","36.3",",,0,15,","20.6",",0,09,","","","430.8","0","269.6",",0","169.8",",,,0","","","","","","","","","0",",T,,0","9.35",",0","12.99",",,,0","5.70",",,,0","","","290",",X","","","","","","","","","","","10.3",",X","","","","","","","",""
"USW00094728","1983-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","778.8","0","0.0",",0","12",",0","8",",0","5",",0","2",",0","0",",0","0",",0","17",",0","8",",0","0",",0","0",",0","","","","","19831225",",,0","19831225","+,,0","19831224",",,0","","","19831222",",,0","19831213","+,,0","-15.6",",0,25,","25",",,0,25,+","20",",,0,24,","55.4",",,0,22,","15.0",",0,13,+","","","944.9","0","514.1",",0","248.1",",,,0","","","","","","","","","40",",,,0","1.75",",0","5.14",",,,0","-1.64",",,,0","","","260",",X","","","","","158",",X","","","","","11.2",",X","","","","","22.1",",X","",""
"USW00094728","1984-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","4.3",",X","0.0","0","0.0",",0","11",",0","6",",0","0",",0","15",",0","3",",0","0",",0","26",",0","13",",0","0",",0","0",",0","","","","","19840121",",,0","19840122","+,,0","19840118",",,0","","","19840110",",,0","19840127",",,0","-13.3",",0,21,","152",",,0,22,+","107",",,0,18,","15.2",",,0,10,","13.9",",0,27,","","","1550.3","0","605.4",",0","47.6",",,,0","","","","","","","","","297",",,,0","-1.20",",0","1.74",",,,0","-4.13",",,,0","","","320",",X","","","","","315",",X","","","","","10.3",",X","","","","","15.9",",X","",""
"USW00094728","1984-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","4.3",",X","0.0","0","0.0",",0","13",",0","6",",0","2",",0","0",",0","0",",0","0",",0","10",",0","3",",0","0",",0","0",",0","","","","","19840201",",,0","19840229","+,,0","19840205",",,0","","","19840215",",,0","19840224",",,0","-8.3",",0,01,","0",",,0,29,+","5",",,0,05,","43.9",",,0,15,","17.2",",0,24,","","","1943.0","0","392.7",",0","123.5",",,,0","","","","","","","","","5",",,,0","4.79",",0","8.24",",,,0","1.35",",,,0","","","30","1,X","","","","","45",",X","","","","","12.5","1,X","","","","","22.6",",X","",""
"USW00094728","1984-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","4.9",",X","0.0","0","0.0",",0","13",",0","6",",0","2",",0","7",",0","5",",0","0",",0","13",",0","5",",0","0",",0","0",",0","","","","","19840310",",,0","19840310","+,,0","19840309",",,0","","","19840313",",,0","19840320",",,0","-10.6",",0,10,","178",",,0,10,+","130",",,0,09,","58.7",",,0,13,","14.4",",0,20,","","","2431.0","0","488.0",",0","160.2",",,,0","","","","","","","","","304",",,,0","2.59",",0","6.21",",,,0","-1.03",",,,0","","","40",",X","","","","","45",",X","","","","","15.6",",X","","","","","28.3",",X","",""
"USW00094728","1984-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","4.4",",X","1.4","0","1.4",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","19840410","+,,0","19840430","+,,0","19840430","+,,0","","","19840405",",,0","19840429",",,0","1.7",",0,10,+","0",",,0,30,+","0",",,0,30,+","70.1",",,0,05,","25.6",",0,29,","","","2651.1","0","220.1",",0","168.1",",,,0","","","","","","","","","0",",,,0","11.04",",0","15.30",",,,0","6.79",",,,0","","","50",",X","","","","","135",",X","","","","","10.7",",X","","","","","20.6",",X","",""
"USW00094728","1984-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","3.8",",X","21.9","0","20.5",",0","16",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","19840517",",,0","19840531","+,,0","19840531","+,,0","6","","19840530",",,0","19840526",",,0","6.1",",0,17,","0",",,0,31,+","0",",,0,31,+","55.6",",,0,30,","29.4",",0,26,","","","2729.4","0","78.3",",0","247.5",",,,0","","","","","","","","","0",",,,0","16.47",",0","20.86",",,,0","12.08",",,,0","","","290",",X","","","","","293",",X","","","","","9.8",",X","","","","","19.0",",X","",""
"USW00094728","1984-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","3.4",",X","185.4","0","163.5",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","","","19840601",",,0","19840630","+,,0","19840630","+,,0","4","","19840630",",,0","19840609",",,0","9.4",",0,01,","0",",,0,30,+","0",",,0,30,+","78.0",",,0,30,","35.6",",0,09,","","","2735.0","0","5.6",",0","146.4",",,,0","","","","","","","","","0",",,,0","23.60",",0","28.11",",,,0","19.08",",,,0","","","170",",X","","","","","180",",X","","","","","8.0",",X","","","","","16.4",",X","",""
"USW00094728","1984-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","3.1",",X","351.9","0","166.5",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","19840709",",,0","19840731","+,,0","19840731","+,,0","1","","19840707",",,0","19840714",",,0","15.0",",0,09,","0",",,0,31,+","0",",,0,31,+","79.5",",,0,07,","32.8",",0,14,","","","0.0","0","0.0",",0","178.7",",,,0","","","","","","","","","0",",,,0","23.70",",0","27.33",",,,0","20.08",",,,0","","","210",",X","","","","","225",",X","","","","","7.6",",X","","","","","15.4",",X","",""
"USW00094728","1984-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","552.3","0","200.4",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","19840821",",,0","19840831","+,,0","19840831","+,,0","","","19840803",",,0","19840816",",,0","15.6",",0,21,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,03,","33.3",",0,16,","","","0.0","0","0.0",",0","35.1",",,,0","","","","","","","","","0",",,,0","24.80",",0","28.66",",,,0","20.93",",,,0","","","230",",X","","","","","338",",X","","","","","7.2",",X","","","","","14.4",",X","",""
"USW00094728","1984-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","608.5","0","56.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","","","19840928",",,0","19840930","+,,0","19840930","+,,0","","","19840903",",,0","19840925",",,0","6.7",",0,28,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,03,","30.0",",0,25,","","","40.8","0","40.8",",0","63.9",",,,0","","","","","","","","","0",",,,0","18.85",",0","23.35",",,,0","14.34",",,,0","","","300",",X","","","","","293",",X","","","","","7.2",",X","","","","","14.4",",X","",""
"USW00094728","1984-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","620.9","0","12.4",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","","","19841006",",,0","19841031","+,,0","19841031","+,,0","","","19841022",",,0","19841028",",,0","5.0",",0,06,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,22,","26.1",",0,28,","","","109.0","0","68.2",",0","92.3",",,,0","","","","","","","","","0",",,,0","16.54",",0","20.26",",,,0","12.81",",,,0","","","40",",X","","","","","45",",X","","","","","8.0",",X","","","","","14.9",",X","",""
"USW00094728","1984-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","620.9","0","0.0",",0","8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","","","19841120",",,0","19841130","+,,0","19841113",",,0","","","19841105",",,0","19841105",",,0","-3.9",",0,20,","0",",,0,30,+","0",",T,0,13,","49.3",",,0,05,","20.6",",0,05,","","","405.1","0","296.1",",0","103.5",",,,0","","","","","","","","","0",",T,,0","8.46",",0","12.54",",,,0","4.38",",,,0","","","290",",X","","","","","293",",X","","","","","8.9",",X","","","","","19.5",",X","",""
"USW00094728","1984-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","620.9","0","0.0",",0","14",",0","7",",0","0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","1",",0","0",",0","","","","","19841207",",,0","19841227",",,0","19841227",",,0","","","19841206",",,0","19841229",",,0","-3.9",",0,07,","51",",,0,27,","122",",,0,27,","24.4",",,0,06,","21.1",",0,29,","","","771.8","0","366.7",",0","82.9",",,,0","","","","","","","","","140",",,,0","6.50",",0","9.98",",,,0","3.03",",,,0","","","290",",X","","","","","270",",X","","","","","11.6",",X","","","","","14.9",",X","",""
